"very good, i use it a lot to watch marvel studios, i love disney+",app is good for movies,0
very clear audio and video,audio and video quality is good,1
i do not find option to forward or speed up the recording videos,want to add options in recorded videos,0
"i think it is really weird, why did it stop, disney plus, i like it a lot?",want more content on the platform,0
so i was doing a little meeting and guess what it did not work i gave the,,
right code and they could not come in idk what happened but of course,,
something did,want to enter meetings,0
why do my calls last for couples of minutes only then I will receive an,,
upgrade message.i use zoom sometimes only but i enjoy it i like using it,,
overnight but i can not do that now cuz it keeps on getting upgrade,,
message and the calls stopped,want to update zoom app,0
still not working on a brand new android tablet.,unable to use on tablet,1
mega awesome fantastic streaming service,good for streaming,1
"also, i have not been able to receive sms logins.",want to login,0
very slow and unfriendly to the user,app crashes frequently,0
"the application weighs a lot, and when you log in from the 2nd device, the",,
sound sounds very much and creak.,facing issues with audio,1
disney plusta star against evil forces I am looking for my favorite series,,
please put disney plus a in it,good for watching movies and serials,0
"i attempted to contact their support desk, but it kept trying to reset my",,
password.,unable to login,0
"i used to use the hulu app all of the time but for the past few months, the",,
app does not load my account at all.,reinstalling app does not solve the issues,0
text,reason,label
maybe a pc is better than a smartphone?,mobile app is better than desktop app,0
very bad please fix,recent update is bad,0
i have subscription but i am not able to see todays episode of my fav show,,
ghkkpm they have not uploaded it so what is benefit of taking subscription,want to use subscription,0
"secured, varied services, and easy to use.",easy to use service,1
the app does not install,unable to install,1
I am having a lot of trouble watching through the original google chromecast,,
"3 full hd converter, it does not allow watching in portuguese, only spanish",,
and english.,subtitles on chromecast are small,0
it is very good. there is a lot of cool movie,good picture quality of movies delivered,0
